Unnamed: 0,new_rating,decoded_emojis
36353,0,ياريت يكون في فكرة التطبيق توصيل الاطفال للمدارس اللي في نفس المكان أو قريب منها لان اسعار باصات المدارس بقت لا تحتمل وللأسف المدارس بتستغل أولياء الأمور اعتقد انهافكره لو انطبقت ناس كتير هتشترك فيها
36354,0,لسه مجربتش البرنامج بس عندي استفسار .. هل ينفع نحجز عربية عشان عندنا مناسبة وتفضل معانا من 6 م للساعه 12 ص
36373,0,طاب فين مدينتي والرحاب
36378,-1,ليه مفيش لغة عربية احنا في مصر يعني والسعر اللي بيتحدد ده للفرد
36382,-1,ياريت يبقي فيه نسخه عربي من البرنامج
36384,-1,يا جماعة انا عايز رقم اكلمة الرقم ارجوكم الكود مش مستجيب
36391,0,انا لسه مجربتهوش بس هو في خطوط لاكتوبر طريق الوحات
36392,0,انا عندي خمسة سيارات الرجاء التواصل
36393,-1,يعني ده برنامج لتوصيل الجمهور شبيه بالميكوباص الاجره يعني بيركبه كل فئات الشعب يعني في ناس كتير مش هتعرف تتعامل معاه عشان بكل بساطه ميعرفوش انجليزي ياريت التعديل ده يتم عشان نجاح المشروع وشكرا
36401,0,عايز اعرف استخدم الابلكشن ازاي وايه مميزاته
36402,1,نرجوا منكم تقليل السعر لان السعر مرتفع قليلا برنامج جيد جدا اتمنى لكم التوفيق
36409,-1,هو مش شغال في اسكندرية ليه؟
36416,0,لو سمحت البرنامج عربي انا شغلي في أكتوبر عند هايبر وانا سكان في فيصل في موصلا
36417,0,يا ترى بيوصل للمحافظات زى المحله الكبرى و ياريت يكون فى توصيل اتمنى ذلك
36422,-1,لية الابلكيشن مش بالعربى وبعدين الأسعار دى للفرد ولا اية...
36423,0,هل يوجد خط متوفر من الساعه السابعه صباحا الساعه السادسه ليلا من وإلى مدينة نصر &حلوان
36424,-1,للاسف مفيش محافظات ياريت تعملوا خط الفيوم -اكتوبر لو عايزين تنجحوا لازم تريحوا الناس
36427,-1,نحتاج الي خطوط اكثر من العبور الي مصر الجديدة والشيراتون. ومدينة نصر
36431,-1,تم تأجيل الاستعمال لحين إصدار تحديث باللغه العربيه
36434,0,انا عندي عربيه و كنت عايز اشغلها معاكم هاي اس
36438,-1,انا مش عارف اغير اللغة لعربي ازاي
36442,-1,ياريت تتوفر اللغة العربى
36443,-1,ياريت يكون بالعربى علشان الناس إللى ماتعرفش لغات وشكرا جزيلا
36445,-1,للاسف مفيش موعد بيوصل ميدان لبنان الصبح قبل ٨ .. ياريت يتوفر الموعد ده علشان اتمني اجرب التطبيق واتمني يكون فى التطبيق امكانية لاختيار موعد مش موجود ... بحيث نقدر موصل صوتنا مباشرة من خلال التطبيق ويمكن الموعد الجديد يطلع له مريدين كتير.... وساعتها ممكن يتثبت... وشكرا ...
36450,-1,ياريت يكون عربي انتم في مصر وياريت شرح لحسن ناس كتير مش فاهمه حاجة لما تعدلوه ابقو نزلوه عشان كده يعتبر فاشل ماحدش فاهم حاجة
36453,0,خط السير متاح من العباسية للحي السابع م نصر؟؟
36459,0,هو مثل اوبر وكريم يعني ممكن اتصل
36469,-1,ياريت يكون فيه عربي
36472,-1,الفكرة جميلة بس مفيش تغطية كافية ، أنا مضطر أحذف التطبيق للأسف لأن مشواري من المنشية للكيلو 21 في العجمي عبر الطريق الدولي و ده غير متاح حاليا، نتمنى لكم التوفيق و التوسع في التغطية
36473,1,خدمة جيدة ينقصها فقط اللغة العربية ووجود خطوط اكتر وخفض سعر الرحلة لتناسب راكبي الميكروباص
36487,1,إن كنتم تبحثون عن النجاح ... فعليكم بالخطوط الطويلة عبر المحافظات فهي الأكثر انتظاما والأكثر عبئا على الراكب لذلك ستجدون هذا الراكب أكثر حرصا على اللجوء إليكم .
36488,0,برجاء عمل تغطيه كامله خاصه للشركات ارسال مندوبين للتعاقد معهم لتوصيل العمال والموظفين في اسكندريه والمنطقه الحره والعامريه ومرغم والمناطق الصناعيه تكسبوا
36489,1,حاجه جميله بدل اللي بيحصل فيما ده
36491,-1,انا مش عاوف اتعامل مع البرنامج ياريت يكون فيه لغه عربيه هيكون احسن بكتير
36492,-1,ارجو اضافة اللغة العربية وأرجو شرح طريقة التعامل مع البرنامج
36502,1,حلو جدا بس ياريت يكون في لغة العربية
36504,-1,انا مش فاهم اي حاجه عايز اعمل من كينج مريوط للعجمي مش عارف
36506,-1,سجلت في البرنامج ولن يتم ارسال رمز الدخول على الهاتف لكي استخدم البرنامج
36510,-1,ياريت يكون في لغه عربيه في الابليكيشن... معمول انجليش فقط.. ومحتاجه افهم اكتر عن الفكره التطبيق مش موضح تفاصيل مش فاهمه.. وشكراً
36511,1,الفكره حلوه لو تتنفذ من خطوط المترو لحد الجامعات هتبقي كويسه بس تكون الاسعار افضل مثلا من شبرا للعباسيه او منالجيزه لحلوان كدا
36516,-1,انزل بالنسخة العربي في اسرع وقت
36521,-1,البرنامج لذيذ والفكره حلوه بس مش كل العامه الى ممكن يفهموا انجلش بطلاقه تمام ٢- البرنامج فى عيب بس انوا المناطق المحدده دى بتكون اجبارى ولا لا
36524,-1,يا ريت بالعربى ولا انت عامله لمتحدث اللغه الانجليزىه
36536,-1,التطبيق محتاج تعديلات تخليه اسهل في استخدامه لكل الناس من كل الفئات وكمان الاسعار غاليه
36546,-1,مفيش لغة عربية فى الابلكيشن ومش فاهم شغال ازاى
36547,-1,انا مش فاهم فكره التطبيق ممكن حد يوضح لي الفكره بتاعته
36553,0,لو سمحت ازاى استخدم البروموكود وانا فى المعادى الجديدة فين محطة الالتقاء
36573,0,وهو في تقديم كا سواق بعربيتي
36587,-1,انا مش فاهم الأااب كويس ياريت يكون في شرح طريقة الاستخدام... وشكرا.
36590,-1,اولا محتاج لغه عربيه. ثانيا عندي مشكله ان الميل اتكتب غلط ومش عارف اعدله ثالثا محتاج شرح لكل التفاصيل
36613,-1,لو سمحتم أنا مش فاهم أوي الصراحة .. هو ده حاجة شبه أوبر وكريم بس ميكروباص يعني أكثر من شخص بيركبوا الميكروباص مع بعض ولا إيه بالظبط !؟
36623,-1,اسف مش فاهمه لانه انجلش برجاء تدعيم الغه العربيه
36666,0,محمد عبدالله
36683,-1,نسيت كلمه المرور ومش عارف افتح البرنامج يا يقولى رقم الهاتف غير موجود يا اما احاول اعمل مستخدم جديد يقولى الرقم القومى خطا
36706,1,برنامج جميل جدا
36712,0,حضرتك انا محتاج اعرف اسعار وخامات فينوس ازاى
36726,-1,عروض فينوس غير موجوده علي البرنامج اطلاقا
36805,1,ok
36824,-1,نسيت كلمة المرور
36854,0,نسيت كلمت المرور اعمل ايه
36872,-1,نزلت التطبيق واشتركت فيه وبعدين عملت اعاده ضبط مصنع للموبايل ونزلت التطبيق تانى ونسيت كلمه السر وكل ما ادخل على التطبيق واعمل استرجاع لكلمه السر حدثت خطاء فى استرجاع كلمه السر ومش عارف ادحل تانى
36884,-1,للأسف مابيحملش الصور ... بيفصل لوحده
36934,0,مقبوله
36998,-1,مش راضي يتثبت
37007,0,مممت
37074,-1,التطبيق مش بيفتح معايه خالص الرجاء حل المشكله
37083,-1,أرجو العمل على إصلاح مشاكل التطبيق دائما هناك مشاكل في الإتصال بالشبكة!!
37144,-1,تقسيط بدون فوأد ليه السعر متغير
37150,-1,عروضكم ممتازة بس ليه دايما المخزون منتهي ..وبتاخدو فتره طويلة لحد ما يتسلم الاوردر انا ليا 7 ايام ولسه الاوردر بتاعي ما خلصش
37169,-1,الابرنامج لا يسجل البيانات ....عند تسجيل الاسم والعنوان والضغط على الخطوة التالية لا يستجيب
37211,-1,لا يتم ارسال كود التفعيل
37282,-1,التطبيق بغلق نفسه بعد ما أفتحه وده بيعطل مصالح كتييييير
37319,0,برجاء إضافة خدمة تسديد الرسوم الدراسية جامعة الأزهر بأسيوط
37366,-1,مش قوى
37429,-1,للأسف التطبيق يلزمه بعض التعديلات مثل (١)العمل على الشبكه بالاكواد بدون نت (٢)اظهار الرقم المرسل منه المبالغ
